Territory X Date,target
Austria X 04/01/20,147
Austria X 04/02/20,164
Austria X 04/03/20,173
Austria X 04/04/20,180
Austria X 04/05/20,201
Austria X 04/06/20,220
Austria X 04/07/20,236
Austria X 04/08/20,262
Austria X 04/09/20,298
Austria X 04/10/20,318
Austria X 04/11/20,342
Austria X 04/12/20,357
Austria X 04/13/20,367
Austria X 04/14/20,385
Austria X 04/15/20,401
Austria X 04/16/20,406
Austria X 04/17/20,425
Austria X 04/18/20,449
Austria X 04/19/20,457
Austria X 04/20/20,464
Austria X 04/21/20,485
Austria X 04/22/20,509
Austria X 04/23/20,527
Austria X 04/24/20,537
Austria X 04/25/20,541
Austria X 04/26/20,544
Austria X 04/27/20,549
Austria X 04/28/20,556
Austria X 04/29/20,583
Austria X 04/30/20,593
Austria X 05/01/20,592
Austria X 05/02/20,595
Austria X 05/03/20,603
Austria X 05/04/20,603
Austria X 05/05/20,603
Austria X 05/06/20,610
Austria X 05/07/20,613
Austria X 05/08/20,615
Austria X 05/09/20,619
Austria X 05/10/20,622
Austria X 05/11/20,627
Austria X 05/12/20,630
Austria X 05/13/20,634
Austria X 05/14/20,639
Austria X 05/15/20,641
Austria X 05/16/20,646
Austria X 05/17/20,655
Austria X 05/18/20,661
Austria X 05/19/20,667
Austria X 05/20/20,670
Austria X 05/21/20,685
Austria X 05/22/20,694
Austria X 05/23/20,704
Austria X 05/24/20,719
Austria X 05/25/20,736
Austria X 05/26/20,750
Austria X 05/27/20,764
Austria X 05/28/20,775
Austria X 05/29/20,785
Austria X 05/30/20,799
Austria X 05/31/20,813
Austria X 06/01/20,827
Austria X 06/02/20,844
Austria X 06/03/20,866
Austria X 06/04/20,883
Austria X 06/05/20,901
Austria X 06/06/20,915
Austria X 06/07/20,926
Azerbaijan X 03/06/20,0
Azerbaijan X 03/07/20,0
Azerbaijan X 03/08/20,0
Azerbaijan X 03/09/20,0
Azerbaijan X 03/10/20,0
Azerbaijan X 03/11/20,0
Azerbaijan X 03/12/20,0
Azerbaijan X 03/13/20,0
Azerbaijan X 03/14/20,2
Azerbaijan X 03/15/20,2
Azerbaijan X 03/16/20,2
Azerbaijan X 03/17/20,2
Azerbaijan X 03/18/20,2
Azerbaijan X 03/19/20,2
Azerbaijan X 03/20/20,2
Azerbaijan X 03/21/20,2
Azerbaijan X 03/22/20,2
Azerbaijan X 03/23/20,2
Azerbaijan X 03/24/20,2
Azerbaijan X 03/25/20,2
Azerbaijan X 03/26/20,3
Azerbaijan X 03/27/20,4
Azerbaijan X 03/28/20,4
Azerbaijan X 03/29/20,5
Azerbaijan X 03/30/20,5
Azerbaijan X 03/31/20,5
Azerbaijan X 04/01/20,6
Azerbaijan X 04/02/20,6
Azerbaijan X 04/03/20,6
Azerbaijan X 04/04/20,6
Azerbaijan X 04/05/20,6
Azerbaijan X 04/06/20,8
Azerbaijan X 04/07/20,8
Azerbaijan X 04/08/20,9
Azerbaijan X 04/09/20,9
Azerbaijan X 04/10/20,10
Azerbaijan X 04/11/20,11
Azerbaijan X 04/12/20,12
Azerbaijan X 04/13/20,12
Azerbaijan X 04/14/20,13
Azerbaijan X 04/15/20,14
Azerbaijan X 04/16/20,14
Azerbaijan X 04/17/20,16
Azerbaijan X 04/18/20,16
Azerbaijan X 04/19/20,19
Azerbaijan X 04/20/20,20
Azerbaijan X 04/21/20,20
Azerbaijan X 04/22/20,21
Azerbaijan X 04/23/20,21
Azerbaijan X 04/24/20,21
Azerbaijan X 04/25/20,22
Azerbaijan X 04/26/20,22
Azerbaijan X 04/27/20,22
Azerbaijan X 04/28/20,23
Azerbaijan X 04/29/20,23
Azerbaijan X 04/30/20,24
Azerbaijan X 05/01/20,25
Azerbaijan X 05/02/20,26
Azerbaijan X 05/03/20,25
Azerbaijan X 05/04/20,26
Azerbaijan X 05/05/20,27
Azerbaijan X 05/06/20,27
Azerbaijan X 05/07/20,29
Azerbaijan X 05/08/20,31
Azerbaijan X 05/09/20,31
Azerbaijan X 05/10/20,32
Azerbaijan X 05/11/20,33
Azerbaijan X 05/12/20,33
Azerbaijan X 05/13/20,34
Azerbaijan X 05/14/20,34
Azerbaijan X 05/15/20,36
Azerbaijan X 05/16/20,35
Azerbaijan X 05/17/20,36
Azerbaijan X 05/18/20,37
Azerbaijan X 05/19/20,38
Azerbaijan X 05/20/20,40
Azerbaijan X 05/21/20,43
Azerbaijan X 05/22/20,43
Azerbaijan X 05/23/20,46
Azerbaijan X 05/24/20,47
Azerbaijan X 05/25/20,48
Azerbaijan X 05/26/20,51
Azerbaijan X 05/27/20,52
Azerbaijan X 05/28/20,53
Azerbaijan X 05/29/20,54
Azerbaijan X 05/30/20,55
Azerbaijan X 05/31/20,59
Azerbaijan X 06/01/20,60
Azerbaijan X 06/02/20,63
Azerbaijan X 06/03/20,64
Azerbaijan X 06/04/20,66
Azerbaijan X 06/05/20,68
Azerbaijan X 06/06/20,71
Azerbaijan X 06/07/20,72
Bahamas (the) X 03/06/20,0
Bahamas (the) X 03/07/20,0
Bahamas (the) X 03/08/20,0
Bahamas (the) X 03/09/20,0
Bahamas (the) X 03/10/20,0
Bahamas (the) X 03/11/20,0
Bahamas (the) X 03/12/20,0
Bahamas (the) X 03/13/20,0
Bahamas (the) X 03/14/20,0
Bahamas (the) X 03/15/20,0
Bahamas (the) X 03/16/20,0
Bahamas (the) X 03/17/20,0
Bahamas (the) X 03/18/20,0
Bahamas (the) X 03/19/20,0
Bahamas (the) X 03/20/20,0
Bahamas (the) X 03/21/20,0
Bahamas (the) X 03/22/20,0
Bahamas (the) X 03/23/20,0
Bahamas (the) X 03/24/20,0
Bahamas (the) X 03/25/20,0
Bahamas (the) X 03/26/20,0
Bahamas (the) X 03/27/20,0
Bahamas (the) X 03/28/20,0
Bahamas (the) X 03/29/20,0
Bahamas (the) X 03/30/20,0
Bahamas (the) X 03/31/20,0
Bahamas (the) X 04/01/20,0
Bahamas (the) X 04/02/20,2
Bahamas (the) X 04/03/20,2
Bahamas (the) X 04/04/20,2
Bahamas (the) X 04/05/20,5
Bahamas (the) X 04/06/20,5
Bahamas (the) X 04/07/20,6
Bahamas (the) X 04/08/20,7
Bahamas (the) X 04/09/20,8
Bahamas (the) X 04/10/20,9
Bahamas (the) X 04/11/20,9
Bahamas (the) X 04/12/20,9
Bahamas (the) X 04/13/20,9
Bahamas (the) X 04/14/20,9
Bahamas (the) X 04/15/20,9
Bahamas (the) X 04/16/20,9
Bahamas (the) X 04/17/20,9
Bahamas (the) X 04/18/20,10
Bahamas (the) X 04/19/20,10
Bahamas (the) X 04/20/20,10
Bahamas (the) X 04/21/20,10
Bahamas (the) X 04/22/20,10
Bahamas (the) X 04/23/20,10
Bahamas (the) X 04/24/20,12
Bahamas (the) X 04/25/20,12
Bahamas (the) X 04/26/20,12
Bahamas (the) X 04/27/20,12
Bahamas (the) X 04/28/20,12
Bahamas (the) X 04/29/20,12
Bahamas (the) X 04/30/20,12
Bahamas (the) X 05/01/20,12
Bahamas (the) X 05/02/20,11
Bahamas (the) X 05/03/20,12
Bahamas (the) X 05/04/20,12
Bahamas (the) X 05/05/20,12
Bahamas (the) X 05/06/20,12
Bahamas (the) X 05/07/20,12
Bahamas (the) X 05/08/20,12
Bahamas (the) X 05/09/20,12
Bahamas (the) X 05/10/20,12
Bahamas (the) X 05/11/20,12
Bahamas (the) X 05/12/20,12
Bahamas (the) X 05/13/20,12
Bahamas (the) X 05/14/20,12
Bahamas (the) X 05/15/20,12
Bahamas (the) X 05/16/20,12
Bahamas (the) X 05/17/20,12
Bahamas (the) X 05/18/20,12
Bahamas (the) X 05/19/20,12
Bahamas (the) X 05/20/20,12
Bahamas (the) X 05/21/20,11
Bahamas (the) X 05/22/20,11
Bahamas (the) X 05/23/20,11
Bahamas (the) X 05/24/20,12
Bahamas (the) X 05/25/20,12
Bahamas (the) X 05/26/20,12
Bahamas (the) X 05/27/20,12
Bahamas (the) X 05/28/20,12
Bahamas (the) X 05/29/20,12
Bahamas (the) X 05/30/20,14
Bahamas (the) X 05/31/20,14
Bahamas (the) X 06/01/20,14
Bahamas (the) X 06/02/20,15
Bahamas (the) X 06/03/20,15
Bahamas (the) X 06/04/20,16
Bahamas (the) X 06/05/20,16
Bahamas (the) X 06/06/20,16
Bahamas (the) X 06/07/20,16
Bahrain X 03/06/20,0
Bahrain X 03/07/20,0
Bahrain X 03/08/20,0
Bahrain X 03/09/20,0
Bahrain X 03/10/20,0
Bahrain X 03/11/20,0
Bahrain X 03/12/20,0
Bahrain X 03/13/20,0
Bahrain X 03/14/20,0
Bahrain X 03/15/20,0
Bahrain X 03/16/20,0
Bahrain X 03/17/20,2
Bahrain X 03/18/20,2
Bahrain X 03/19/20,2
Bahrain X 03/20/20,2
Bahrain X 03/21/20,2
Bahrain X 03/22/20,2
Bahrain X 03/23/20,3
Bahrain X 03/24/20,3
Bahrain X 03/25/20,4
Bahrain X 03/26/20,5
Bahrain X 03/27/20,5
Bahrain X 03/28/20,5
Bahrain X 03/29/20,5
Bahrain X 03/30/20,5
Bahrain X 03/31/20,5
Bahrain X 04/01/20,5
Bahrain X 04/02/20,5
Bahrain X 04/03/20,5
Bahrain X 04/04/20,5
Bahrain X 04/05/20,5
Bahrain X 04/06/20,5
Bahrain X 04/07/20,5
Bahrain X 04/08/20,6
Bahrain X 04/09/20,6
Bahrain X 04/10/20,6
Bahrain X 04/11/20,7
Bahrain X 04/12/20,7
Bahrain X 04/13/20,7
Bahrain X 04/14/20,7
Bahrain X 04/15/20,8
Bahrain X 04/16/20,8
Bahrain X 04/17/20,8
Bahrain X 04/18/20,8
Bahrain X 04/19/20,7
Bahrain X 04/20/20,8
Bahrain X 04/21/20,7
Bahrain X 04/22/20,7
Bahrain X 04/23/20,8
Bahrain X 04/24/20,9
Bahrain X 04/25/20,9
Bahrain X 04/26/20,9
Bahrain X 04/27/20,9
Bahrain X 04/28/20,9
Bahrain X 04/29/20,9
Bahrain X 04/30/20,9
Bahrain X 05/01/20,9
Bahrain X 05/02/20,9
Bahrain X 05/03/20,9
Bahrain X 05/04/20,9
Bahrain X 05/05/20,8
Bahrain X 05/06/20,9
Bahrain X 05/07/20,9
Bahrain X 05/08/20,8
Bahrain X 05/09/20,8
Bahrain X 05/10/20,9
Bahrain X 05/11/20,9
Bahrain X 05/12/20,9
Bahrain X 05/13/20,9
Bahrain X 05/14/20,9
Bahrain X 05/15/20,10
Bahrain X 05/16/20,10
Bahrain X 05/17/20,10
Bahrain X 05/18/20,11
Bahrain X 05/19/20,11
Bahrain X 05/20/20,12
Bahrain X 05/21/20,12
Bahrain X 05/22/20,12
Bahrain X 05/23/20,12
Bahrain X 05/24/20,12
Bahrain X 05/25/20,12
Bahrain X 05/26/20,12
Bahrain X 05/27/20,12
Bahrain X 05/28/20,12
Bahrain X 05/29/20,12
Bahrain X 05/30/20,12
Bahrain X 05/31/20,12
Bahrain X 06/01/20,12
Bahrain X 06/02/20,13
Bahrain X 06/03/20,13
Bahrain X 06/04/20,13
Bahrain X 06/05/20,14
Bahrain X 06/06/20,14
Bahrain X 06/07/20,14
Bangladesh X 03/06/20,0
Bangladesh X 03/07/20,0
Bangladesh X 03/08/20,0
Bangladesh X 03/09/20,0
Bangladesh X 03/10/20,0
Bangladesh X 03/11/20,0
Bangladesh X 03/12/20,0
Bangladesh X 03/13/20,0
Bangladesh X 03/14/20,0
Bangladesh X 03/15/20,0
Bangladesh X 03/16/20,0
Bangladesh X 03/17/20,0
Bangladesh X 03/18/20,0
Bangladesh X 03/19/20,2
Bangladesh X 03/20/20,2
Bangladesh X 03/21/20,2
Bangladesh X 03/22/20,3
Bangladesh X 03/23/20,3
Bangladesh X 03/24/20,4
Bangladesh X 03/25/20,5
Bangladesh X 03/26/20,6
Bangladesh X 03/27/20,6
Bangladesh X 03/28/20,6
Bangladesh X 03/29/20,6
Bangladesh X 03/30/20,6
Bangladesh X 03/31/20,6
Bangladesh X 04/01/20,6
Bangladesh X 04/02/20,7
Bangladesh X 04/03/20,7
Bangladesh X 04/04/20,7
Bangladesh X 04/05/20,9
Bangladesh X 04/06/20,10
Bangladesh X 04/07/20,14
Bangladesh X 04/08/20,21
Bangladesh X 04/09/20,24
Bangladesh X 04/10/20,24
Bangladesh X 04/11/20,31
Bangladesh X 04/12/20,34
Bangladesh X 04/13/20,38
Bangladesh X 04/14/20,44
Bangladesh X 04/15/20,52
Bangladesh X 04/16/20,55
Bangladesh X 04/17/20,67
Bangladesh X 04/18/20,86
Bangladesh X 04/19/20,94
Bangladesh X 04/20/20,100
Bangladesh X 04/21/20,110
Bangladesh X 04/22/20,119
Bangladesh X 04/23/20,130
Bangladesh X 04/24/20,136
Bangladesh X 04/25/20,138
Bangladesh X 04/26/20,148
Bangladesh X 04/27/20,152
Bangladesh X 04/28/20,159
Bangladesh X 04/29/20,160
Bangladesh X 04/30/20,170
Bangladesh X 05/01/20,174
Bangladesh X 05/02/20,174
Bangladesh X 05/03/20,180
Bangladesh X 05/04/20,181
Bangladesh X 05/05/20,186
Bangladesh X 05/06/20,186
Bangladesh X 05/07/20,189
Bangladesh X 05/08/20,192
Bangladesh X 05/09/20,195
Bangladesh X 05/10/20,197
Bangladesh X 05/11/20,200
Bangladesh X 05/12/20,202
Bangladesh X 05/13/20,206
Bangladesh X 05/14/20,208
Bangladesh X 05/15/20,211
Bangladesh X 05/16/20,214
Bangladesh X 05/17/20,217
Bangladesh X 05/18/20,220
Bangladesh X 05/19/20,223
Bangladesh X 05/20/20,227
Bangladesh X 05/21/20,229
Bangladesh X 05/22/20,231
Bangladesh X 05/23/20,233
Bangladesh X 05/24/20,235
Bangladesh X 05/25/20,237
Bangladesh X 05/26/20,239
Bangladesh X 05/27/20,242
Bangladesh X 05/28/20,244
Bangladesh X 05/29/20,246
Bangladesh X 05/30/20,250
Bangladesh X 05/31/20,253
Bangladesh X 06/01/20,258
Bangladesh X 06/02/20,265
Bangladesh X 06/03/20,270
Bangladesh X 06/04/20,272
Bangladesh X 06/05/20,280
Bangladesh X 06/06/20,285
Bangladesh X 06/07/20,291
Barbados X 03/06/20,0
Barbados X 03/07/20,0
Barbados X 03/08/20,0
Barbados X 03/09/20,0
Barbados X 03/10/20,0
Barbados X 03/11/20,0
Barbados X 03/12/20,0
Barbados X 03/13/20,0
Barbados X 03/14/20,0
Barbados X 03/15/20,0
Barbados X 03/16/20,0
Barbados X 03/17/20,0
Barbados X 03/18/20,0
Barbados X 03/19/20,0
Barbados X 03/20/20,0
Barbados X 03/21/20,0
Barbados X 03/22/20,0
Barbados X 03/23/20,0
Barbados X 03/24/20,0
Barbados X 03/25/20,0
Barbados X 03/26/20,0
Barbados X 03/27/20,0
Barbados X 03/28/20,0
Barbados X 03/29/20,0
Barbados X 03/30/20,0
Barbados X 03/31/20,0
Barbados X 04/01/20,0
Barbados X 04/02/20,0
Barbados X 04/03/20,0
Barbados X 04/04/20,0
Barbados X 04/05/20,0
Barbados X 04/06/20,2
Barbados X 04/07/20,3
Barbados X 04/08/20,4
Barbados X 04/09/20,4
Barbados X 04/10/20,4
Barbados X 04/11/20,5
Barbados X 04/12/20,5
Barbados X 04/13/20,5
Barbados X 04/14/20,5
Barbados X 04/15/20,5
Barbados X 04/16/20,6
Barbados X 04/17/20,6
Barbados X 04/18/20,6
Barbados X 04/19/20,6
Barbados X 04/20/20,6
Barbados X 04/21/20,6
Barbados X 04/22/20,6
Barbados X 04/23/20,6
Barbados X 04/24/20,7
Barbados X 04/25/20,7
Barbados X 04/26/20,7
Barbados X 04/27/20,7
Barbados X 04/28/20,7
Barbados X 04/29/20,7
Barbados X 04/30/20,8
Barbados X 05/01/20,8
Barbados X 05/02/20,8
Barbados X 05/03/20,8
Barbados X 05/04/20,8
Barbados X 05/05/20,7
Barbados X 05/06/20,8
Barbados X 05/07/20,8
Barbados X 05/08/20,7
Barbados X 05/09/20,7
Barbados X 05/10/20,8
Barbados X 05/11/20,8
Barbados X 05/12/20,8
Barbados X 05/13/20,7
Barbados X 05/14/20,7
Barbados X 05/15/20,7
Barbados X 05/16/20,7
Barbados X 05/17/20,7
Barbados X 05/18/20,7
Barbados X 05/19/20,7
Barbados X 05/20/20,7
Barbados X 05/21/20,7
Barbados X 05/22/20,7
Barbados X 05/23/20,7
Barbados X 05/24/20,7
Barbados X 05/25/20,7
Barbados X 05/26/20,7
Barbados X 05/27/20,7
Barbados X 05/28/20,7
Barbados X 05/29/20,7
Barbados X 05/30/20,7
Barbados X 05/31/20,8
Barbados X 06/01/20,8
Barbados X 06/02/20,9
Barbados X 06/03/20,9
Barbados X 06/04/20,9
Barbados X 06/05/20,9
Barbados X 06/06/20,9
Barbados X 06/07/20,9
Belarus X 03/06/20,0
Belarus X 03/07/20,0
Belarus X 03/08/20,0
Belarus X 03/09/20,0
Belarus X 03/10/20,0
Belarus X 03/11/20,0
Belarus X 03/12/20,0
Belarus X 03/13/20,0
Belarus X 03/14/20,0
Belarus X 03/15/20,0
Belarus X 03/16/20,0
Belarus X 03/17/20,0
Belarus X 03/18/20,0
Belarus X 03/19/20,0
Belarus X 03/20/20,0
Belarus X 03/21/20,0
Belarus X 03/22/20,0
Belarus X 03/23/20,0
Belarus X 03/24/20,0
Belarus X 03/25/20,0
Belarus X 03/26/20,0
Belarus X 03/27/20,0
Belarus X 03/28/20,0
Belarus X 03/29/20,0
Belarus X 03/30/20,0
Belarus X 03/31/20,0
Belarus X 04/01/20,2
Belarus X 04/02/20,3
Belarus X 04/03/20,5
Belarus X 04/04/20,5
Belarus X 04/05/20,6
Belarus X 04/06/20,10
Belarus X 04/07/20,16
Belarus X 04/08/20,15
Belarus X 04/09/20,15
Belarus X 04/10/20,18
Belarus X 04/11/20,22
Belarus X 04/12/20,26
Belarus X 04/13/20,29
Belarus X 04/14/20,32
Belarus X 04/15/20,37
Belarus X 04/16/20,40
Belarus X 04/17/20,44
Belarus X 04/18/20,46
Belarus X 04/19/20,49
Belarus X 04/20/20,50
Belarus X 04/21/20,55
Belarus X 04/22/20,59
Belarus X 04/23/20,62
Belarus X 04/24/20,64
Belarus X 04/25/20,67
Belarus X 04/26/20,71
Belarus X 04/27/20,76
Belarus X 04/28/20,79
Belarus X 04/29/20,83
Belarus X 04/30/20,89
Belarus X 05/01/20,94
Belarus X 05/02/20,98
Belarus X 05/03/20,102
Belarus X 05/04/20,103
Belarus X 05/05/20,108
Belarus X 05/06/20,112
Belarus X 05/07/20,117
Belarus X 05/08/20,121
Belarus X 05/09/20,125
Belarus X 05/10/20,130
Belarus X 05/11/20,135
Belarus X 05/12/20,139
Belarus X 05/13/20,144
Belarus X 05/14/20,149
Belarus X 05/15/20,154
Belarus X 05/16/20,160
Belarus X 05/17/20,165
Belarus X 05/18/20,171
Belarus X 05/19/20,176
Belarus X 05/20/20,182
Belarus X 05/21/20,188
Belarus X 05/22/20,194
Belarus X 05/23/20,200
Belarus X 05/24/20,206
Belarus X 05/25/20,213
Belarus X 05/26/20,220
Belarus X 05/27/20,227
Belarus X 05/28/20,235
Belarus X 05/29/20,242
Belarus X 05/30/20,250
Belarus X 05/31/20,259
Belarus X 06/01/20,270
Belarus X 06/02/20,278
Belarus X 06/03/20,285
Belarus X 06/04/20,295
Belarus X 06/05/20,305
Belarus X 06/06/20,316
Belarus X 06/07/20,326
Belgium X 03/06/20,0
Belgium X 03/07/20,0
Belgium X 03/08/20,0
Belgium X 03/09/20,0
Belgium X 03/10/20,0
Belgium X 03/11/20,0
Belgium X 03/12/20,5
Belgium X 03/13/20,4
Belgium X 03/14/20,4
Belgium X 03/15/20,5
Belgium X 03/16/20,5
Belgium X 03/17/20,6
Belgium X 03/18/20,11
Belgium X 03/19/20,15
Belgium X 03/20/20,28
Belgium X 03/21/20,50
Belgium X 03/22/20,90
Belgium X 03/23/20,90
Belgium X 03/24/20,102
Belgium X 03/25/20,148
Belgium X 03/26/20,221
Belgium X 03/27/20,263
Belgium X 03/28/20,347
Belgium X 03/29/20,414
Belgium X 03/30/20,502
Belgium X 03/31/20,590
Belgium X 04/01/20,847
Belgium X 04/02/20,959
Belgium X 04/03/20,1171
Belgium X 04/04/20,1287
Belgium X 04/05/20,1425
Belgium X 04/06/20,1601
Belgium X 04/07/20,1804
Belgium X 04/08/20,2334
Belgium X 04/09/20,2488
Belgium X 04/10/20,2790
Belgium X 04/11/20,3414
Belgium X 04/12/20,3703
Belgium X 04/13/20,3898
Belgium X 04/14/20,4201
Belgium X 04/15/20,4431
Belgium X 04/16/20,4714
Belgium X 04/17/20,5216
Belgium X 04/18/20,5487
Belgium X 04/19/20,5765
Belgium X 04/20/20,5947
Belgium X 04/21/20,6018
Belgium X 04/22/20,6170
Belgium X 04/23/20,6490
Belgium X 04/24/20,6709
Belgium X 04/25/20,6883
Belgium X 04/26/20,7136
Belgium X 04/27/20,7288
Belgium X 04/28/20,7320
Belgium X 04/29/20,7473
Belgium X 04/30/20,7639
Belgium X 05/01/20,7724
Belgium X 05/02/20,7819
Belgium X 05/03/20,7843
Belgium X 05/04/20,7916
Belgium X 05/05/20,7930
Belgium X 05/06/20,8141
Belgium X 05/07/20,8544
Belgium X 05/08/20,8679
Belgium X 05/09/20,8871
Belgium X 05/10/20,9085
Belgium X 05/11/20,9284
Belgium X 05/12/20,9508
Belgium X 05/13/20,9719
Belgium X 05/14/20,9897
Belgium X 05/15/20,10121
Belgium X 05/16/20,10374
Belgium X 05/17/20,10602
Belgium X 05/18/20,10861
Belgium X 05/19/20,11152
Belgium X 05/20/20,11459
Belgium X 05/21/20,11749
Belgium X 05/22/20,12099
Belgium X 05/23/20,12427
Belgium X 05/24/20,12796
Belgium X 05/25/20,13189
Belgium X 05/26/20,13783
Belgium X 05/27/20,14236
Belgium X 05/28/20,14821
Belgium X 05/29/20,15306
Belgium X 05/30/20,15818
Belgium X 05/31/20,16370
Belgium X 06/01/20,16961
Belgium X 06/02/20,17952
Belgium X 06/03/20,18513
Belgium X 06/04/20,19252
Belgium X 06/05/20,20404
Belgium X 06/06/20,21227
Belgium X 06/07/20,21908
Belize X 03/06/20,0
Belize X 03/07/20,0
Belize X 03/08/20,0
Belize X 03/09/20,0
Belize X 03/10/20,0
Belize X 03/11/20,0
Belize X 03/12/20,0
Belize X 03/13/20,0
Belize X 03/14/20,0
Belize X 03/15/20,0
Belize X 03/16/20,0
Belize X 03/17/20,0
Belize X 03/18/20,0
Belize X 03/19/20,0
Belize X 03/20/20,0
Belize X 03/21/20,0
Belize X 03/22/20,0
Belize X 03/23/20,0
Belize X 03/24/20,0
Belize X 03/25/20,0
Belize X 03/26/20,0
Belize X 03/27/20,0
Belize X 03/28/20,0
Belize X 03/29/20,0
Belize X 03/30/20,0
Belize X 03/31/20,0
Belize X 04/01/20,0
Belize X 04/02/20,0
Belize X 04/03/20,0
Belize X 04/04/20,0
Belize X 04/05/20,0
Belize X 04/06/20,0
Belize X 04/07/20,2
Belize X 04/08/20,1
Belize X 04/09/20,2
Belize X 04/10/20,1
Belize X 04/11/20,3
Belize X 04/12/20,2
Belize X 04/13/20,3
Belize X 04/14/20,2
Belize X 04/15/20,2
Belize X 04/16/20,2
Belize X 04/17/20,2
Belize X 04/18/20,2
Belize X 04/19/20,2
Belize X 04/20/20,2
Belize X 04/21/20,2
Belize X 04/22/20,2
Belize X 04/23/20,2
Belize X 04/24/20,2
Belize X 04/25/20,2
Belize X 04/26/20,2
Belize X 04/27/20,2
Belize X 04/28/20,2
Belize X 04/29/20,2
Belize X 04/30/20,2
Belize X 05/01/20,2
Belize X 05/02/20,3
Belize X 05/03/20,3
Belize X 05/04/20,2
Belize X 05/05/20,3
Belize X 05/06/20,2
Belize X 05/07/20,3
Belize X 05/08/20,2
Belize X 05/09/20,2
Belize X 05/10/20,2
Belize X 05/11/20,2
Belize X 05/12/20,2
Belize X 05/13/20,2
Belize X 05/14/20,2
Belize X 05/15/20,2
Belize X 05/16/20,2
Belize X 05/17/20,2
Belize X 05/18/20,2
Belize X 05/19/20,2
Belize X 05/20/20,2
Belize X 05/21/20,2
Belize X 05/22/20,2
Belize X 05/23/20,2
Belize X 05/24/20,2
Belize X 05/25/20,2
Belize X 05/26/20,2
Belize X 05/27/20,2
Belize X 05/28/20,2
Belize X 05/29/20,2
Belize X 05/30/20,2
Belize X 05/31/20,2
Belize X 06/01/20,3
Belize X 06/02/20,3
Belize X 06/03/20,3
Belize X 06/04/20,3
Belize X 06/05/20,3
Belize X 06/06/20,3
Belize X 06/07/20,3
Benin X 03/06/20,0
Benin X 03/07/20,0
Benin X 03/08/20,0
Benin X 03/09/20,0
Benin X 03/10/20,0
Benin X 03/11/20,0
Benin X 03/12/20,0
Benin X 03/13/20,0
Benin X 03/14/20,0
Benin X 03/15/20,0
Benin X 03/16/20,0
Benin X 03/17/20,0
Benin X 03/18/20,0
Benin X 03/19/20,0
Benin X 03/20/20,0
Benin X 03/21/20,0
Benin X 03/22/20,0
Benin X 03/23/20,0
Benin X 03/24/20,0
Benin X 03/25/20,0
Benin X 03/26/20,0
Benin X 03/27/20,0
Benin X 03/28/20,0
Benin X 03/29/20,0
Benin X 03/30/20,0
Benin X 03/31/20,0
Benin X 04/01/20,0
Benin X 04/02/20,0
Benin X 04/03/20,0
Benin X 04/04/20,0
Benin X 04/05/20,0
Benin X 04/06/20,0
Benin X 04/07/20,2
Benin X 04/08/20,2
Benin X 04/09/20,2
Benin X 04/10/20,1
Benin X 04/11/20,1
Benin X 04/12/20,1
Benin X 04/13/20,1
Benin X 04/14/20,1
Benin X 04/15/20,1
Benin X 04/16/20,1
Benin X 04/17/20,1
Benin X 04/18/20,1
Benin X 04/19/20,1
Benin X 04/20/20,1
Benin X 04/21/20,1
Benin X 04/22/20,1
Benin X 04/23/20,1
Benin X 04/24/20,1
Benin X 04/25/20,1
Benin X 04/26/20,1
Benin X 04/27/20,1
Benin X 04/28/20,1
Benin X 04/29/20,1
Benin X 04/30/20,1
Benin X 05/01/20,1
Benin X 05/02/20,3
Benin X 05/03/20,3
Benin X 05/04/20,2
Benin X 05/05/20,3
Benin X 05/06/20,3
Benin X 05/07/20,2
Benin X 05/08/20,2
Benin X 05/09/20,2
Benin X 05/10/20,2
Benin X 05/11/20,2
Benin X 05/12/20,2
Benin X 05/13/20,2
Benin X 05/14/20,2
Benin X 05/15/20,2
Benin X 05/16/20,2
Benin X 05/17/20,2
Benin X 05/18/20,2
Benin X 05/19/20,2
Benin X 05/20/20,2
Benin X 05/21/20,2
Benin X 05/22/20,2
Benin X 05/23/20,2
Benin X 05/24/20,2
Benin X 05/25/20,2
Benin X 05/26/20,2
Benin X 05/27/20,2
Benin X 05/28/20,2
Benin X 05/29/20,2
Benin X 05/30/20,2
Benin X 05/31/20,2
Benin X 06/01/20,4
Benin X 06/02/20,4
Benin X 06/03/20,4
Benin X 06/04/20,4
Benin X 06/05/20,4
Benin X 06/06/20,4
Benin X 06/07/20,4
Bermuda X 03/06/20,0
Bermuda X 03/07/20,0
Bermuda X 03/08/20,0
Bermuda X 03/09/20,0
Bermuda X 03/10/20,0
Bermuda X 03/11/20,0
Bermuda X 03/12/20,0
Bermuda X 03/13/20,0
Bermuda X 03/14/20,0
Bermuda X 03/15/20,0
Bermuda X 03/16/20,0
Bermuda X 03/17/20,0
Bermuda X 03/18/20,0
Bermuda X 03/19/20,0
Bermuda X 03/20/20,0
Bermuda X 03/21/20,0
Bermuda X 03/22/20,0
Bermuda X 03/23/20,0
Bermuda X 03/24/20,0
Bermuda X 03/25/20,0
Bermuda X 03/26/20,0
Bermuda X 03/27/20,0
Bermuda X 03/28/20,0
Bermuda X 03/29/20,0
Bermuda X 03/30/20,0
Bermuda X 03/31/20,0
Bermuda X 04/01/20,0
Bermuda X 04/02/20,0
Bermuda X 04/03/20,0
