Territory X Date,target,cases,Territory,Date
Angola X 4/21/20,2,24,Angola,4/21/20
Angola X 4/22/20,2,25,Angola,4/22/20
Angola X 4/23/20,2,25,Angola,4/23/20
Angola X 4/24/20,2,25,Angola,4/24/20
Angola X 4/25/20,2,25,Angola,4/25/20
Angola X 4/26/20,2,26,Angola,4/26/20
Angola X 4/27/20,2,27,Angola,4/27/20
Angola X 4/28/20,2,27,Angola,4/28/20
Angola X 4/29/20,2,27,Angola,4/29/20
Angola X 4/30/20,2,27,Angola,4/30/20
Angola X 5/1/20,2,30,Angola,5/1/20
Angola X 5/2/20,2,35,Angola,5/2/20
Angola X 5/3/20,2,35,Angola,5/3/20
Angola X 5/4/20,2,35,Angola,5/4/20
Angola X 5/5/20,2,36,Angola,5/5/20
Angola X 5/6/20,2,36,Angola,5/6/20
Antigua and Barbuda X 1/22/20,0,0,Antigua and Barbuda,1/22/20
Antigua and Barbuda X 1/23/20,0,0,Antigua and Barbuda,1/23/20
Antigua and Barbuda X 1/24/20,0,0,Antigua and Barbuda,1/24/20
Antigua and Barbuda X 1/25/20,0,0,Antigua and Barbuda,1/25/20
Antigua and Barbuda X 1/26/20,0,0,Antigua and Barbuda,1/26/20
Antigua and Barbuda X 1/27/20,0,0,Antigua and Barbuda,1/27/20
Antigua and Barbuda X 1/28/20,0,0,Antigua and Barbuda,1/28/20
Antigua and Barbuda X 1/29/20,0,0,Antigua and Barbuda,1/29/20
Antigua and Barbuda X 1/30/20,0,0,Antigua and Barbuda,1/30/20
Antigua and Barbuda X 1/31/20,0,0,Antigua and Barbuda,1/31/20
Antigua and Barbuda X 2/1/20,0,0,Antigua and Barbuda,2/1/20
Antigua and Barbuda X 2/2/20,0,0,Antigua and Barbuda,2/2/20
Antigua and Barbuda X 2/3/20,0,0,Antigua and Barbuda,2/3/20
Antigua and Barbuda X 2/4/20,0,0,Antigua and Barbuda,2/4/20
Antigua and Barbuda X 2/5/20,0,0,Antigua and Barbuda,2/5/20
Antigua and Barbuda X 2/6/20,0,0,Antigua and Barbuda,2/6/20
Antigua and Barbuda X 2/7/20,0,0,Antigua and Barbuda,2/7/20
Antigua and Barbuda X 2/8/20,0,0,Antigua and Barbuda,2/8/20
Antigua and Barbuda X 2/9/20,0,0,Antigua and Barbuda,2/9/20
Antigua and Barbuda X 2/10/20,0,0,Antigua and Barbuda,2/10/20
Antigua and Barbuda X 2/11/20,0,0,Antigua and Barbuda,2/11/20
Antigua and Barbuda X 2/12/20,0,0,Antigua and Barbuda,2/12/20
Antigua and Barbuda X 2/13/20,0,0,Antigua and Barbuda,2/13/20
Antigua and Barbuda X 2/14/20,0,0,Antigua and Barbuda,2/14/20
Antigua and Barbuda X 2/15/20,0,0,Antigua and Barbuda,2/15/20
Antigua and Barbuda X 2/16/20,0,0,Antigua and Barbuda,2/16/20
Antigua and Barbuda X 2/17/20,0,0,Antigua and Barbuda,2/17/20
Antigua and Barbuda X 2/18/20,0,0,Antigua and Barbuda,2/18/20
Antigua and Barbuda X 2/19/20,0,0,Antigua and Barbuda,2/19/20
Antigua and Barbuda X 2/20/20,0,0,Antigua and Barbuda,2/20/20
Antigua and Barbuda X 2/21/20,0,0,Antigua and Barbuda,2/21/20
Antigua and Barbuda X 2/22/20,0,0,Antigua and Barbuda,2/22/20
Antigua and Barbuda X 2/23/20,0,0,Antigua and Barbuda,2/23/20
Antigua and Barbuda X 2/24/20,0,0,Antigua and Barbuda,2/24/20
Antigua and Barbuda X 2/25/20,0,0,Antigua and Barbuda,2/25/20
Antigua and Barbuda X 2/26/20,0,0,Antigua and Barbuda,2/26/20
Antigua and Barbuda X 2/27/20,0,0,Antigua and Barbuda,2/27/20
Antigua and Barbuda X 2/28/20,0,0,Antigua and Barbuda,2/28/20
Antigua and Barbuda X 2/29/20,0,0,Antigua and Barbuda,2/29/20
Antigua and Barbuda X 3/1/20,0,0,Antigua and Barbuda,3/1/20
Antigua and Barbuda X 3/2/20,0,0,Antigua and Barbuda,3/2/20
Antigua and Barbuda X 3/3/20,0,0,Antigua and Barbuda,3/3/20
Antigua and Barbuda X 3/4/20,0,0,Antigua and Barbuda,3/4/20
Antigua and Barbuda X 3/5/20,0,0,Antigua and Barbuda,3/5/20
Antigua and Barbuda X 3/6/20,0,0,Antigua and Barbuda,3/6/20
Antigua and Barbuda X 3/7/20,0,0,Antigua and Barbuda,3/7/20
Antigua and Barbuda X 3/8/20,0,0,Antigua and Barbuda,3/8/20
Antigua and Barbuda X 3/9/20,0,0,Antigua and Barbuda,3/9/20
Antigua and Barbuda X 3/10/20,0,0,Antigua and Barbuda,3/10/20
Antigua and Barbuda X 3/11/20,0,0,Antigua and Barbuda,3/11/20
Antigua and Barbuda X 3/12/20,0,0,Antigua and Barbuda,3/12/20
Antigua and Barbuda X 3/13/20,0,1,Antigua and Barbuda,3/13/20
Antigua and Barbuda X 3/14/20,0,1,Antigua and Barbuda,3/14/20
Antigua and Barbuda X 3/15/20,0,1,Antigua and Barbuda,3/15/20
Antigua and Barbuda X 3/16/20,0,1,Antigua and Barbuda,3/16/20
Antigua and Barbuda X 3/17/20,0,1,Antigua and Barbuda,3/17/20
Antigua and Barbuda X 3/18/20,0,1,Antigua and Barbuda,3/18/20
Antigua and Barbuda X 3/19/20,0,1,Antigua and Barbuda,3/19/20
Antigua and Barbuda X 3/20/20,0,1,Antigua and Barbuda,3/20/20
Antigua and Barbuda X 3/21/20,0,1,Antigua and Barbuda,3/21/20
Antigua and Barbuda X 3/22/20,0,1,Antigua and Barbuda,3/22/20
Antigua and Barbuda X 3/23/20,0,3,Antigua and Barbuda,3/23/20
Antigua and Barbuda X 3/24/20,0,3,Antigua and Barbuda,3/24/20
Antigua and Barbuda X 3/25/20,0,3,Antigua and Barbuda,3/25/20
Antigua and Barbuda X 3/26/20,0,7,Antigua and Barbuda,3/26/20
Antigua and Barbuda X 3/27/20,0,7,Antigua and Barbuda,3/27/20
Antigua and Barbuda X 3/28/20,0,7,Antigua and Barbuda,3/28/20
Antigua and Barbuda X 3/29/20,0,7,Antigua and Barbuda,3/29/20
Antigua and Barbuda X 3/30/20,0,7,Antigua and Barbuda,3/30/20
Antigua and Barbuda X 3/31/20,0,7,Antigua and Barbuda,3/31/20
Antigua and Barbuda X 4/1/20,0,7,Antigua and Barbuda,4/1/20
Antigua and Barbuda X 4/2/20,0,9,Antigua and Barbuda,4/2/20
Antigua and Barbuda X 4/3/20,0,15,Antigua and Barbuda,4/3/20
Antigua and Barbuda X 4/4/20,0,15,Antigua and Barbuda,4/4/20
Antigua and Barbuda X 4/5/20,0,15,Antigua and Barbuda,4/5/20
Antigua and Barbuda X 4/6/20,0,15,Antigua and Barbuda,4/6/20
Antigua and Barbuda X 4/7/20,1,19,Antigua and Barbuda,4/7/20
Antigua and Barbuda X 4/8/20,2,19,Antigua and Barbuda,4/8/20
Antigua and Barbuda X 4/9/20,2,19,Antigua and Barbuda,4/9/20
Antigua and Barbuda X 4/10/20,2,19,Antigua and Barbuda,4/10/20
Antigua and Barbuda X 4/11/20,2,21,Antigua and Barbuda,4/11/20
Antigua and Barbuda X 4/12/20,2,21,Antigua and Barbuda,4/12/20
Antigua and Barbuda X 4/13/20,2,23,Antigua and Barbuda,4/13/20
Antigua and Barbuda X 4/14/20,2,23,Antigua and Barbuda,4/14/20
Antigua and Barbuda X 4/15/20,2,23,Antigua and Barbuda,4/15/20
Antigua and Barbuda X 4/16/20,3,23,Antigua and Barbuda,4/16/20
Antigua and Barbuda X 4/17/20,3,23,Antigua and Barbuda,4/17/20
Antigua and Barbuda X 4/18/20,3,23,Antigua and Barbuda,4/18/20
Antigua and Barbuda X 4/19/20,3,23,Antigua and Barbuda,4/19/20
Antigua and Barbuda X 4/20/20,3,23,Antigua and Barbuda,4/20/20
Antigua and Barbuda X 4/21/20,3,23,Antigua and Barbuda,4/21/20
Antigua and Barbuda X 4/22/20,3,24,Antigua and Barbuda,4/22/20
Antigua and Barbuda X 4/23/20,3,24,Antigua and Barbuda,4/23/20
Antigua and Barbuda X 4/24/20,3,24,Antigua and Barbuda,4/24/20
Antigua and Barbuda X 4/25/20,3,24,Antigua and Barbuda,4/25/20
Antigua and Barbuda X 4/26/20,3,24,Antigua and Barbuda,4/26/20
Antigua and Barbuda X 4/27/20,3,24,Antigua and Barbuda,4/27/20
Antigua and Barbuda X 4/28/20,3,24,Antigua and Barbuda,4/28/20
Antigua and Barbuda X 4/29/20,3,24,Antigua and Barbuda,4/29/20
Antigua and Barbuda X 4/30/20,3,24,Antigua and Barbuda,4/30/20
Antigua and Barbuda X 5/1/20,3,25,Antigua and Barbuda,5/1/20
Antigua and Barbuda X 5/2/20,3,25,Antigua and Barbuda,5/2/20
Antigua and Barbuda X 5/3/20,3,25,Antigua and Barbuda,5/3/20
Antigua and Barbuda X 5/4/20,3,25,Antigua and Barbuda,5/4/20
Antigua and Barbuda X 5/5/20,3,25,Antigua and Barbuda,5/5/20
Antigua and Barbuda X 5/6/20,3,25,Antigua and Barbuda,5/6/20
Argentina X 1/22/20,0,0,Argentina,1/22/20
Argentina X 1/23/20,0,0,Argentina,1/23/20
Argentina X 1/24/20,0,0,Argentina,1/24/20
Argentina X 1/25/20,0,0,Argentina,1/25/20
Argentina X 1/26/20,0,0,Argentina,1/26/20
Argentina X 1/27/20,0,0,Argentina,1/27/20
Argentina X 1/28/20,0,0,Argentina,1/28/20
Argentina X 1/29/20,0,0,Argentina,1/29/20
Argentina X 1/30/20,0,0,Argentina,1/30/20
Argentina X 1/31/20,0,0,Argentina,1/31/20
Argentina X 2/1/20,0,0,Argentina,2/1/20
Argentina X 2/2/20,0,0,Argentina,2/2/20
Argentina X 2/3/20,0,0,Argentina,2/3/20
Argentina X 2/4/20,0,0,Argentina,2/4/20
Argentina X 2/5/20,0,0,Argentina,2/5/20
Argentina X 2/6/20,0,0,Argentina,2/6/20
Argentina X 2/7/20,0,0,Argentina,2/7/20
Argentina X 2/8/20,0,0,Argentina,2/8/20
Argentina X 2/9/20,0,0,Argentina,2/9/20
Argentina X 2/10/20,0,0,Argentina,2/10/20
Argentina X 2/11/20,0,0,Argentina,2/11/20
Argentina X 2/12/20,0,0,Argentina,2/12/20
Argentina X 2/13/20,0,0,Argentina,2/13/20
Argentina X 2/14/20,0,0,Argentina,2/14/20
Argentina X 2/15/20,0,0,Argentina,2/15/20
Argentina X 2/16/20,0,0,Argentina,2/16/20
Argentina X 2/17/20,0,0,Argentina,2/17/20
Argentina X 2/18/20,0,0,Argentina,2/18/20
Argentina X 2/19/20,0,0,Argentina,2/19/20
Argentina X 2/20/20,0,0,Argentina,2/20/20
Argentina X 2/21/20,0,0,Argentina,2/21/20
Argentina X 2/22/20,0,0,Argentina,2/22/20
Argentina X 2/23/20,0,0,Argentina,2/23/20
Argentina X 2/24/20,0,0,Argentina,2/24/20
Argentina X 2/25/20,0,0,Argentina,2/25/20
Argentina X 2/26/20,0,0,Argentina,2/26/20
Argentina X 2/27/20,0,0,Argentina,2/27/20
Argentina X 2/28/20,0,0,Argentina,2/28/20
Argentina X 2/29/20,0,0,Argentina,2/29/20
Argentina X 3/1/20,0,0,Argentina,3/1/20
Argentina X 3/2/20,0,0,Argentina,3/2/20
Argentina X 3/3/20,0,1,Argentina,3/3/20
Argentina X 3/4/20,0,1,Argentina,3/4/20
Argentina X 3/5/20,0,1,Argentina,3/5/20
Argentina X 3/6/20,0,2,Argentina,3/6/20
Argentina X 3/7/20,0,8,Argentina,3/7/20
Argentina X 3/8/20,1,12,Argentina,3/8/20
Argentina X 3/9/20,1,12,Argentina,3/9/20
Argentina X 3/10/20,1,17,Argentina,3/10/20
Argentina X 3/11/20,1,19,Argentina,3/11/20
Argentina X 3/12/20,1,19,Argentina,3/12/20
Argentina X 3/13/20,2,31,Argentina,3/13/20
Argentina X 3/14/20,2,34,Argentina,3/14/20
Argentina X 3/15/20,2,45,Argentina,3/15/20
Argentina X 3/16/20,2,56,Argentina,3/16/20
Argentina X 3/17/20,2,68,Argentina,3/17/20
Argentina X 3/18/20,2,79,Argentina,3/18/20
Argentina X 3/19/20,3,97,Argentina,3/19/20
Argentina X 3/20/20,3,128,Argentina,3/20/20
Argentina X 3/21/20,4,158,Argentina,3/21/20
Argentina X 3/22/20,4,266,Argentina,3/22/20
Argentina X 3/23/20,4,301,Argentina,3/23/20
Argentina X 3/24/20,6,387,Argentina,3/24/20
Argentina X 3/25/20,8,387,Argentina,3/25/20
Argentina X 3/26/20,9,502,Argentina,3/26/20
Argentina X 3/27/20,13,589,Argentina,3/27/20
Argentina X 3/28/20,18,690,Argentina,3/28/20
Argentina X 3/29/20,19,745,Argentina,3/29/20
Argentina X 3/30/20,23,820,Argentina,3/30/20
Argentina X 3/31/20,27,1054,Argentina,3/31/20
Argentina X 4/1/20,28,1054,Argentina,4/1/20
Argentina X 4/2/20,36,1133,Argentina,4/2/20
Argentina X 4/3/20,39,1265,Argentina,4/3/20
Argentina X 4/4/20,43,1451,Argentina,4/4/20
Argentina X 4/5/20,44,1451,Argentina,4/5/20
Argentina X 4/6/20,48,1554,Argentina,4/6/20
Argentina X 4/7/20,56,1628,Argentina,4/7/20
Argentina X 4/8/20,63,1715,Argentina,4/8/20
Argentina X 4/9/20,72,1795,Argentina,4/9/20
Argentina X 4/10/20,82,1975,Argentina,4/10/20
Argentina X 4/11/20,83,1975,Argentina,4/11/20
Argentina X 4/12/20,90,2142,Argentina,4/12/20
Argentina X 4/13/20,97,2208,Argentina,4/13/20
Argentina X 4/14/20,102,2277,Argentina,4/14/20
Argentina X 4/15/20,111,2443,Argentina,4/15/20
Argentina X 4/16/20,115,2571,Argentina,4/16/20
Argentina X 4/17/20,123,2669,Argentina,4/17/20
Argentina X 4/18/20,129,2758,Argentina,4/18/20
Argentina X 4/19/20,132,2839,Argentina,4/19/20
Argentina X 4/20/20,136,2941,Argentina,4/20/20
Argentina X 4/21/20,147,3031,Argentina,4/21/20
Argentina X 4/22/20,152,3144,Argentina,4/22/20
Argentina X 4/23/20,165,3435,Argentina,4/23/20
Argentina X 4/24/20,176,3607,Argentina,4/24/20
Argentina X 4/25/20,185,3780,Argentina,4/25/20
Argentina X 4/26/20,192,3892,Argentina,4/26/20
Argentina X 4/27/20,197,4003,Argentina,4/27/20
Argentina X 4/28/20,207,4127,Argentina,4/28/20
Argentina X 4/29/20,214,4285,Argentina,4/29/20
Argentina X 4/30/20,218,4428,Argentina,4/30/20
Argentina X 5/1/20,225,4532,Argentina,5/1/20
Argentina X 5/2/20,237,4681,Argentina,5/2/20
Argentina X 5/3/20,246,4783,Argentina,5/3/20
Argentina X 5/4/20,260,4887,Argentina,5/4/20
Argentina X 5/5/20,264,5020,Argentina,5/5/20
Argentina X 5/6/20,273,5208,Argentina,5/6/20
Armenia X 1/22/20,0,0,Armenia,1/22/20
Armenia X 1/23/20,0,0,Armenia,1/23/20
Armenia X 1/24/20,0,0,Armenia,1/24/20
Armenia X 1/25/20,0,0,Armenia,1/25/20
Armenia X 1/26/20,0,0,Armenia,1/26/20
Armenia X 1/27/20,0,0,Armenia,1/27/20
Armenia X 1/28/20,0,0,Armenia,1/28/20
Armenia X 1/29/20,0,0,Armenia,1/29/20
Armenia X 1/30/20,0,0,Armenia,1/30/20
Armenia X 1/31/20,0,0,Armenia,1/31/20
Armenia X 2/1/20,0,0,Armenia,2/1/20
Armenia X 2/2/20,0,0,Armenia,2/2/20
Armenia X 2/3/20,0,0,Armenia,2/3/20
Armenia X 2/4/20,0,0,Armenia,2/4/20
Armenia X 2/5/20,0,0,Armenia,2/5/20
Armenia X 2/6/20,0,0,Armenia,2/6/20
Armenia X 2/7/20,0,0,Armenia,2/7/20
Armenia X 2/8/20,0,0,Armenia,2/8/20
Armenia X 2/9/20,0,0,Armenia,2/9/20
Armenia X 2/10/20,0,0,Armenia,2/10/20
Armenia X 2/11/20,0,0,Armenia,2/11/20
Armenia X 2/12/20,0,0,Armenia,2/12/20
Armenia X 2/13/20,0,0,Armenia,2/13/20
Armenia X 2/14/20,0,0,Armenia,2/14/20
Armenia X 2/15/20,0,0,Armenia,2/15/20
Armenia X 2/16/20,0,0,Armenia,2/16/20
Armenia X 2/17/20,0,0,Armenia,2/17/20
Armenia X 2/18/20,0,0,Armenia,2/18/20
Armenia X 2/19/20,0,0,Armenia,2/19/20
Armenia X 2/20/20,0,0,Armenia,2/20/20
Armenia X 2/21/20,0,0,Armenia,2/21/20
Armenia X 2/22/20,0,0,Armenia,2/22/20
Armenia X 2/23/20,0,0,Armenia,2/23/20
Armenia X 2/24/20,0,0,Armenia,2/24/20
Armenia X 2/25/20,0,0,Armenia,2/25/20
Armenia X 2/26/20,0,0,Armenia,2/26/20
Armenia X 2/27/20,0,0,Armenia,2/27/20
Armenia X 2/28/20,0,0,Armenia,2/28/20
Armenia X 2/29/20,0,0,Armenia,2/29/20
Armenia X 3/1/20,0,1,Armenia,3/1/20
Armenia X 3/2/20,0,1,Armenia,3/2/20
Armenia X 3/3/20,0,1,Armenia,3/3/20
Armenia X 3/4/20,0,1,Armenia,3/4/20
Armenia X 3/5/20,0,1,Armenia,3/5/20
Armenia X 3/6/20,0,1,Armenia,3/6/20
Armenia X 3/7/20,0,1,Armenia,3/7/20
Armenia X 3/8/20,0,1,Armenia,3/8/20
Armenia X 3/9/20,0,1,Armenia,3/9/20
Armenia X 3/10/20,0,1,Armenia,3/10/20
Armenia X 3/11/20,0,1,Armenia,3/11/20
Armenia X 3/12/20,0,4,Armenia,3/12/20
Armenia X 3/13/20,0,8,Armenia,3/13/20
Armenia X 3/14/20,0,18,Armenia,3/14/20
Armenia X 3/15/20,0,26,Armenia,3/15/20
Armenia X 3/16/20,0,52,Armenia,3/16/20
Armenia X 3/17/20,0,78,Armenia,3/17/20
Armenia X 3/18/20,0,84,Armenia,3/18/20
Armenia X 3/19/20,0,115,Armenia,3/19/20
Armenia X 3/20/20,0,136,Armenia,3/20/20
Armenia X 3/21/20,0,160,Armenia,3/21/20
Armenia X 3/22/20,0,194,Armenia,3/22/20
Armenia X 3/23/20,0,235,Armenia,3/23/20
Armenia X 3/24/20,0,249,Armenia,3/24/20
Armenia X 3/25/20,0,265,Armenia,3/25/20
Armenia X 3/26/20,1,290,Armenia,3/26/20
Armenia X 3/27/20,1,329,Armenia,3/27/20
Armenia X 3/28/20,1,407,Armenia,3/28/20
Armenia X 3/29/20,3,424,Armenia,3/29/20
Armenia X 3/30/20,3,482,Armenia,3/30/20
Armenia X 3/31/20,3,532,Armenia,3/31/20
Armenia X 4/1/20,4,571,Armenia,4/1/20
Armenia X 4/2/20,7,663,Armenia,4/2/20
Armenia X 4/3/20,7,736,Armenia,4/3/20
Armenia X 4/4/20,7,770,Armenia,4/4/20
Armenia X 4/5/20,7,822,Armenia,4/5/20
Armenia X 4/6/20,8,833,Armenia,4/6/20
Armenia X 4/7/20,8,853,Armenia,4/7/20
Armenia X 4/8/20,9,881,Armenia,4/8/20
Armenia X 4/9/20,10,921,Armenia,4/9/20
Armenia X 4/10/20,12,937,Armenia,4/10/20
Armenia X 4/11/20,13,967,Armenia,4/11/20
Armenia X 4/12/20,13,1013,Armenia,4/12/20
Armenia X 4/13/20,14,1039,Armenia,4/13/20
Armenia X 4/14/20,16,1067,Armenia,4/14/20
Armenia X 4/15/20,17,1111,Armenia,4/15/20
Armenia X 4/16/20,18,1159,Armenia,4/16/20
Armenia X 4/17/20,19,1201,Armenia,4/17/20
Armenia X 4/18/20,20,1248,Armenia,4/18/20
Armenia X 4/19/20,20,1291,Armenia,4/19/20
Armenia X 4/20/20,22,1339,Armenia,4/20/20
Armenia X 4/21/20,24,1401,Armenia,4/21/20
Armenia X 4/22/20,24,1473,Armenia,4/22/20
Armenia X 4/23/20,24,1523,Armenia,4/23/20
Armenia X 4/24/20,27,1596,Armenia,4/24/20
Armenia X 4/25/20,28,1677,Armenia,4/25/20
Armenia X 4/26/20,28,1746,Armenia,4/26/20
Armenia X 4/27/20,29,1808,Armenia,4/27/20
Armenia X 4/28/20,30,1867,Armenia,4/28/20
Armenia X 4/29/20,30,1932,Armenia,4/29/20
Armenia X 4/30/20,32,2066,Armenia,4/30/20
Armenia X 5/1/20,33,2148,Armenia,5/1/20
Armenia X 5/2/20,33,2273,Armenia,5/2/20
Armenia X 5/3/20,35,2386,Armenia,5/3/20
Armenia X 5/4/20,39,2507,Armenia,5/4/20
Armenia X 5/5/20,40,2619,Armenia,5/5/20
Armenia X 5/6/20,40,2782,Armenia,5/6/20
Aruba X 1/22/20,0,0,Aruba,1/22/20
Aruba X 1/23/20,0,0,Aruba,1/23/20
Aruba X 1/24/20,0,0,Aruba,1/24/20
Aruba X 1/25/20,0,0,Aruba,1/25/20
Aruba X 1/26/20,0,0,Aruba,1/26/20
Aruba X 1/27/20,0,0,Aruba,1/27/20
Aruba X 1/28/20,0,0,Aruba,1/28/20
Aruba X 1/29/20,0,0,Aruba,1/29/20
Aruba X 1/30/20,0,0,Aruba,1/30/20
Aruba X 1/31/20,0,0,Aruba,1/31/20
Aruba X 2/1/20,0,0,Aruba,2/1/20
Aruba X 2/2/20,0,0,Aruba,2/2/20
Aruba X 2/3/20,0,0,Aruba,2/3/20
Aruba X 2/4/20,0,0,Aruba,2/4/20
Aruba X 2/5/20,0,0,Aruba,2/5/20
Aruba X 2/6/20,0,0,Aruba,2/6/20
Aruba X 2/7/20,0,0,Aruba,2/7/20
Aruba X 2/8/20,0,0,Aruba,2/8/20
Aruba X 2/9/20,0,0,Aruba,2/9/20
Aruba X 2/10/20,0,0,Aruba,2/10/20
Aruba X 2/11/20,0,0,Aruba,2/11/20
Aruba X 2/12/20,0,0,Aruba,2/12/20
Aruba X 2/13/20,0,0,Aruba,2/13/20
Aruba X 2/14/20,0,0,Aruba,2/14/20
Aruba X 2/15/20,0,0,Aruba,2/15/20
Aruba X 2/16/20,0,0,Aruba,2/16/20
Aruba X 2/17/20,0,0,Aruba,2/17/20
Aruba X 2/18/20,0,0,Aruba,2/18/20
Aruba X 2/19/20,0,0,Aruba,2/19/20
Aruba X 2/20/20,0,0,Aruba,2/20/20
Aruba X 2/21/20,0,0,Aruba,2/21/20
Aruba X 2/22/20,0,0,Aruba,2/22/20
Aruba X 2/23/20,0,0,Aruba,2/23/20
Aruba X 2/24/20,0,0,Aruba,2/24/20
Aruba X 2/25/20,0,0,Aruba,2/25/20
Aruba X 2/26/20,0,0,Aruba,2/26/20
Aruba X 2/27/20,0,0,Aruba,2/27/20
Aruba X 2/28/20,0,0,Aruba,2/28/20
Aruba X 2/29/20,0,0,Aruba,2/29/20
Aruba X 3/1/20,0,0,Aruba,3/1/20
Aruba X 3/2/20,0,0,Aruba,3/2/20
Aruba X 3/3/20,0,0,Aruba,3/3/20
Aruba X 3/4/20,0,0,Aruba,3/4/20
Aruba X 3/5/20,0,0,Aruba,3/5/20
Aruba X 3/6/20,0,0,Aruba,3/6/20
Aruba X 3/7/20,0,0,Aruba,3/7/20
Aruba X 3/8/20,0,0,Aruba,3/8/20
Aruba X 3/9/20,0,0,Aruba,3/9/20
Aruba X 3/10/20,0,0,Aruba,3/10/20
Aruba X 3/11/20,0,0,Aruba,3/11/20
Aruba X 3/12/20,0,0,Aruba,3/12/20
Aruba X 3/13/20,0,2,Aruba,3/13/20
Aruba X 3/14/20,0,2,Aruba,3/14/20
Aruba X 3/15/20,0,2,Aruba,3/15/20
Aruba X 3/16/20,0,2,Aruba,3/16/20
Aruba X 3/17/20,0,3,Aruba,3/17/20
Aruba X 3/18/20,0,4,Aruba,3/18/20
Aruba X 3/19/20,0,4,Aruba,3/19/20
Aruba X 3/20/20,0,5,Aruba,3/20/20
Aruba X 3/21/20,0,5,Aruba,3/21/20
Aruba X 3/22/20,0,9,Aruba,3/22/20
Aruba X 3/23/20,0,9,Aruba,3/23/20
Aruba X 3/24/20,0,12,Aruba,3/24/20
Aruba X 3/25/20,0,17,Aruba,3/25/20
Aruba X 3/26/20,0,28,Aruba,3/26/20
Aruba X 3/27/20,0,33,Aruba,3/27/20
Aruba X 3/28/20,0,46,Aruba,3/28/20
Aruba X 3/29/20,0,50,Aruba,3/29/20
Aruba X 3/30/20,0,50,Aruba,3/30/20
Aruba X 3/31/20,0,55,Aruba,3/31/20
Aruba X 4/1/20,0,55,Aruba,4/1/20
Aruba X 4/2/20,0,60,Aruba,4/2/20
Aruba X 4/3/20,0,62,Aruba,4/3/20
Aruba X 4/4/20,0,64,Aruba,4/4/20
Aruba X 4/5/20,0,64,Aruba,4/5/20
Aruba X 4/6/20,0,71,Aruba,4/6/20
Aruba X 4/7/20,0,74,Aruba,4/7/20
Aruba X 4/8/20,0,77,Aruba,4/8/20
Aruba X 4/9/20,0,82,Aruba,4/9/20
Aruba X 4/10/20,0,86,Aruba,4/10/20
Aruba X 4/11/20,0,92,Aruba,4/11/20
Aruba X 4/12/20,0,92,Aruba,4/12/20
Aruba X 4/13/20,0,92,Aruba,4/13/20
Aruba X 4/14/20,0,92,Aruba,4/14/20
Aruba X 4/15/20,1,93,Aruba,4/15/20
Aruba X 4/16/20,2,95,Aruba,4/16/20
Aruba X 4/17/20,2,96,Aruba,4/17/20
Aruba X 4/18/20,2,96,Aruba,4/18/20
Aruba X 4/19/20,2,97,Aruba,4/19/20
Aruba X 4/20/20,2,97,Aruba,4/20/20
Aruba X 4/21/20,2,97,Aruba,4/21/20
Aruba X 4/22/20,2,100,Aruba,4/22/20
Aruba X 4/23/20,2,100,Aruba,4/23/20
Aruba X 4/24/20,2,100,Aruba,4/24/20
Aruba X 4/25/20,2,100,Aruba,4/25/20
Aruba X 4/26/20,2,100,Aruba,4/26/20
Aruba X 4/27/20,2,100,Aruba,4/27/20
Aruba X 4/28/20,2,100,Aruba,4/28/20
Aruba X 4/29/20,2,100,Aruba,4/29/20
Aruba X 4/30/20,2,100,Aruba,4/30/20
Aruba X 5/1/20,2,100,Aruba,5/1/20
Aruba X 5/2/20,2,100,Aruba,5/2/20
Aruba X 5/3/20,2,100,Aruba,5/3/20
Aruba X 5/4/20,2,100,Aruba,5/4/20
Aruba X 5/5/20,2,101,Aruba,5/5/20
Aruba X 5/6/20,2,101,Aruba,5/6/20
Australia X 1/22/20,0,0,Australia,1/22/20
Australia X 1/23/20,0,0,Australia,1/23/20
Australia X 1/24/20,0,0,Australia,1/24/20
Australia X 1/25/20,0,0,Australia,1/25/20
Australia X 1/26/20,0,4,Australia,1/26/20
Australia X 1/27/20,0,5,Australia,1/27/20
Australia X 1/28/20,0,5,Australia,1/28/20
Australia X 1/29/20,0,6,Australia,1/29/20
Australia X 1/30/20,0,9,Australia,1/30/20
Australia X 1/31/20,0,9,Australia,1/31/20
Australia X 2/1/20,0,12,Australia,2/1/20
Australia X 2/2/20,0,12,Australia,2/2/20
Australia X 2/3/20,0,12,Australia,2/3/20
Australia X 2/4/20,0,13,Australia,2/4/20
Australia X 2/5/20,0,13,Australia,2/5/20
Australia X 2/6/20,0,14,Australia,2/6/20
Australia X 2/7/20,0,15,Australia,2/7/20
Australia X 2/8/20,0,15,Australia,2/8/20
Australia X 2/9/20,0,15,Australia,2/9/20
Australia X 2/10/20,0,15,Australia,2/10/20
Australia X 2/11/20,0,15,Australia,2/11/20
Australia X 2/12/20,0,15,Australia,2/12/20
Australia X 2/13/20,0,15,Australia,2/13/20
Australia X 2/14/20,0,15,Australia,2/14/20
Australia X 2/15/20,0,15,Australia,2/15/20
Australia X 2/16/20,0,15,Australia,2/16/20
Australia X 2/17/20,0,15,Australia,2/17/20
Australia X 2/18/20,0,15,Australia,2/18/20
Australia X 2/19/20,0,15,Australia,2/19/20
Australia X 2/20/20,0,15,Australia,2/20/20
Australia X 2/21/20,0,15,Australia,2/21/20
